143657,The Invitation (2015),The Invitation ,2015,Horror|Thriller
143859,Hail Caesar! (2016),Hail Caesar! ,2016,Comedy
143969,Er ist wieder da (2015),Er ist wieder da ,2015,Comedy
144482,Circle (2015),Circle ,2015,Drama|Horror|Sci-Fi
144620,Goosebumps (2015),Goosebumps ,2015,Adventure|Comedy|Horror
144976,Bone Tomahawk (2015),Bone Tomahawk ,2015,Horror|Western
145150,The Dressmaker (2015),The Dressmaker ,2015,Comedy|Drama|Thriller
145418,Trumbo (2015),Trumbo ,2015,Drama
145839,Concussion (2015),Concussion ,2015,Drama
145935,Peanuts Movie the (2015),Peanuts Movie the ,2015,Adventure|Animation|Children|Comedy
146656,Creed (2015),Creed ,2015,Drama
147372,Doctor Who: Last Christmas (2014),Doctor Who: Last Christmas ,2014,Adventure|Drama|Fantasy|Sci-Fi
147376,Doctor Who: A Christmas Carol (2010),Doctor Who: A Christmas Carol ,2010,Sci-Fi
147378,Doctor Who: Planet of the Dead (2009),Doctor Who: Planet of the Dead ,2009,Adventure|Children|Drama|Sci-Fi
147380,Doctor Who: The Next Doctor (2008),Doctor Who: The Next Doctor ,2008,Adventure|Children|Drama|Sci-Fi
147382,Doctor Who: Voyage Of The Damned (2007),Doctor Who: Voyage Of The Damned ,2007,Action|Sci-Fi
147384,Doctor Who: The Runaway Bride (2007),Doctor Who: The Runaway Bride ,2007,Sci-Fi
148172,The 5th Wave (2016),The 5th Wave ,2016,Adventure|Sci-Fi|Thriller
148238,A Very Murray Christmas (2015),A Very Murray Christmas ,2015,Comedy
148626,Big Short the (2015),Big Short the ,2015,Drama
148652,The Ridiculous 6 (2015),The Ridiculous 6 ,2015,Comedy|Western
148667,John Mulaney: The Comeback Kid (2015),John Mulaney: The Comeback Kid ,2015,Comedy
148671,Saw (2003),Saw ,2003,Crime|Horror
148881,World of Tomorrow (2015),World of Tomorrow ,2015,Animation|Comedy
148888,Zoolander 2 (2016),Zoolander 2 ,2016,Comedy
148956,How to Be Single (2016),How to Be Single ,2016,Comedy|Romance
149334,Nocturnal Animals,Nocturnal Animals,2016,Drama|Thriller
149352,Daddy's Home (2015),Daddy's Home ,2015,Comedy
149354,Sisters (2015),Sisters ,2015,Children|Comedy
149406,Kung Fu Panda 3 (2016),Kung Fu Panda 3 ,2016,Action|Adventure|Animation
149830,Pride and Prejudice and Zombies (2016),Pride and Prejudice and Zombies ,2016,Comedy|Horror|Romance|Thriller
150548,Sherlock: The Abominable Bride (2016),Sherlock: The Abominable Bride ,2016,Action|Crime|Drama|Mystery|Thriller
150596,Doctor Who: The Husbands of River Song (2015),Doctor Who: The Husbands of River Song ,2015,Comedy|Drama|Sci-Fi
151113,A Man Called Ove (2015),A Man Called Ove ,2015,Comedy|Drama
151455,Eddie the Eagle (2016),Eddie the Eagle ,2016,Comedy
151639,The Boy (2016),The Boy ,2016,Horror|Thriller
151739,Dirty Grandpa (2016),Dirty Grandpa ,2016,Comedy
151777,The Finest Hours (2016),The Finest Hours ,2016,Drama|Thriller
152017,Me Before You (2016),Me Before You ,2016,Drama|Romance
152061,Triple 9 (2016),Triple 9 ,2016,Crime|Drama
152063,Gods of Egypt (2016),Gods of Egypt ,2016,Adventure|Fantasy
152077,10 Cloverfield Lane (2016),10 Cloverfield Lane ,2016,Thriller
152079,London Has Fallen (2016),London Has Fallen ,2016,Action|Crime|Thriller
152081,Zootopia (2016),Zootopia ,2016,Action|Adventure|Animation|Children|Comedy
152083,Whiskey Tango Foxtrot (2016),Whiskey Tango Foxtrot ,2016,Comedy|War
152091,The Brothers Grimsby (2016),The Brothers Grimsby ,2016,Comedy
152591,Ip Man 3 (2015),Ip Man 3 ,2015,Action
152970,Hunt for the Wilderpeople (2016),Hunt for the Wilderpeople ,2016,Adventure|Comedy
155064,The Neon Demon (2016),The Neon Demon ,2016,Drama|Horror|Mystery
155288,Eye in the Sky (2016),Eye in the Sky ,2016,Drama|Thriller|War
155509,Mr. Right (2016),Mr. Right ,2016,Action|Comedy|Romance
155659,Florence Foster Jenkins (2016),Florence Foster Jenkins ,2016,Comedy|Drama
155743,My Big Fat Greek Wedding 2 (2016),My Big Fat Greek Wedding 2 ,2016,Comedy
155820,Keanu (2016),Keanu ,2016,Comedy
155874,Love & Friendship (2016),Love & Friendship ,2016,Drama|Romance
155968,The Night Manager (2016),The Night Manager ,2016,Crime|Drama|Mystery|Thriller
156371,Everybody Wants Some (2016),Everybody Wants Some ,2016,Comedy
156387,Sing Street (2016),Sing Street ,2016,Drama
156605,Paterson,Paterson,2016,(no genres listed)
156607,The Huntsman Winter's War (2016),The Huntsman Winter's War ,2016,Action|Adventure|Drama|Fantasy
156609,Neighbors 2: Sorority Rising (2016),Neighbors 2: Sorority Rising ,2016,Comedy
156726,Hush (2016),Hush ,2016,Thriller
157122,The Man Who Knew Infinity (2016),The Man Who Knew Infinity ,2016,Drama
157200,Money Monster (2016),Money Monster ,2016,Drama|Thriller
157296,Finding Dory (2016),Finding Dory ,2016,Adventure|Animation|Comedy
157318,Perfect Strangers (2016),Perfect Strangers ,2016,Comedy|Drama
157340,The Angry Birds Movie (2016),The Angry Birds Movie ,2016,Animation|Comedy
157699,Snowden (2016),Snowden ,2016,Drama|Thriller
158238,The Nice Guys (2016),The Nice Guys ,2016,Crime|Mystery|Thriller
158528,The Shallows (2016),The Shallows ,2016,Drama|Thriller
158783,The Handmaiden (2016),The Handmaiden ,2016,Drama|Romance|Thriller
158813,Alice Through the Looking Glass (2016),Alice Through the Looking Glass ,2016,Adventure|Children|Fantasy
158830,The BFG (2016),The BFG ,2016,Children|Fantasy
158872,Sausage Party (2016),Sausage Party ,2016,Animation|Comedy
158966,Captain Fantastic (2016),Captain Fantastic ,2016,Drama
158972,Toni Erdmann (2016),Toni Erdmann ,2016,Drama
159061,The Wailing (2016),The Wailing ,2016,Mystery|Thriller
159093,Now You See Me 2 (2016),Now You See Me 2 ,2016,Action|Comedy|Thriller
159193,Café Society (2016),Café Society ,2016,Comedy|Drama|Romance
159195,I Daniel Blake (2016),I Daniel Blake ,2016,Drama
159415,Swiss Army Man (2016),Swiss Army Man ,2016,Comedy|Drama|Romance
159441,The Do-Over (2016),The Do-Over ,2016,Comedy
159690,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Teenage Mutant Ninja Turtles: Out of the Shadows ,2016,Action|Adventure|Comedy
159717,The Fundamentals of Caring (2016),The Fundamentals of Caring ,2016,Drama
159755,Popstar: Never Stop Never Stopping (2016),Popstar: Never Stop Never Stopping ,2016,Comedy
159817,Planet Earth (2006),Planet Earth ,2006,Documentary
159858,The Conjuring 2 (2016),The Conjuring 2 ,2016,Horror
159917,Weiner (2016),Weiner ,2016,Documentary
160080,Ghostbusters (2016),Ghostbusters ,2016,Action|Comedy|Horror|Sci-Fi
160271,Central Intelligence (2016),Central Intelligence ,2016,Action|Comedy
160289,O.J.: Made in America (2016),O.J.: Made in America ,2016,Documentary
160438,Jason Bourne (2016),Jason Bourne ,2016,Action
160563,The Legend of Tarzan (2016),The Legend of Tarzan ,2016,Action|Adventure
160565,The Purge: Election Year (2016),The Purge: Election Year ,2016,Action|Horror|Sci-Fi
160567,Mike & Dave Need Wedding Dates (2016),Mike & Dave Need Wedding Dates ,2016,Comedy
160569,Ice Age: Collision Course (2016),Ice Age: Collision Course ,2016,Adventure|Animation|Children|Comedy
160571,Lights Out (2016),Lights Out ,2016,Horror
160573,Pete's Dragon (2016),Pete's Dragon ,2016,Adventure|Children|Fantasy
160718,Piper (2016),Piper ,2016,Animation
160954,Nerve (2016),Nerve ,2016,Drama|Thriller
160980,Sully (2016),Sully ,2016,Drama
161127,The Infiltrator (2016),The Infiltrator ,2016,Crime|Drama
161131,War Dogs (2016),War Dogs ,2016,Comedy
161354,Batman: The Killing Joke (2016),Batman: The Killing Joke ,2016,Action|Animation|Crime|Drama
161580,Bad Moms (2016),Bad Moms ,2016,Comedy
161582,Hell or High Water (2016),Hell or High Water ,2016,Crime|Drama
161634,Don't Breathe (2016),Don't Breathe ,2016,Thriller
161922,The Edge of Seventeen (2016),The Edge of Seventeen ,2016,Comedy
161966,Elle (2016),Elle ,2016,Thriller
162082,Train to Busan (2016),Train to Busan ,2016,Action|Thriller
162322,Mechanic: Resurrection (2016),Mechanic: Resurrection ,2016,Action|Crime|Thriller
162350,The Magnificent Seven (2016),The Magnificent Seven ,2016,Action|Western
162414,Moonlight,Moonlight,2016,Drama
162478,Masterminds (2016),Masterminds ,2016,Action|Comedy|Crime
162578,Kubo and the Two Strings (2016),Kubo and the Two Strings ,2016,Adventure|Animation|Children|Fantasy
162590,Bridget Jones's Baby (2016),Bridget Jones's Baby ,2016,Comedy|Romance
162598,Deepwater Horizon (2016),Deepwater Horizon ,2016,Drama
162600,Miss Peregrine's Home for Peculiar Children (2016),Miss Peregrine's Home for Peculiar Children ,2016,Fantasy
162602,The Girl on the Train (2016),The Girl on the Train ,2016,Thriller
162606,The Accountant (2016),The Accountant ,2016,Crime|Drama|Thriller
162828,Imperium (2016),Imperium ,2016,Crime|Drama|Thriller
163134,Your Name. (2016),Your Name. ,2016,Animation|Drama|Fantasy|Romance
163645,Hacksaw Ridge (2016),Hacksaw Ridge ,2016,Drama|War
163809,Over the Garden Wall (2013),Over the Garden Wall ,2013,Adventure|Animation|Drama
163937,Blair Witch (2016),Blair Witch ,2016,Horror|Thriller
163985,ARQ (2016),ARQ ,2016,Sci-Fi|Thriller
164175,A Monster Calls (2016),A Monster Calls ,2016,Drama|Fantasy
164179,Arrival (2016),Arrival ,2016,Sci-Fi
164200,Storks (2016),Storks ,2016,Animation|Children|Comedy
164367,The Girl with All the Gifts (2016),The Girl with All the Gifts ,2016,Drama|Horror|Sci-Fi|Thriller
164540,Amanda Knox (2016),Amanda Knox ,2016,Documentary
164821,Colossal (2016),Colossal ,2016,Action|Sci-Fi|Thriller
164909,La La Land (2016),La La Land ,2016,Comedy|Drama|Romance
164917,13th (2016),13th ,2016,Documentary
164949,The Salesman (2016),The Salesman ,2016,Drama
164981,Allied (2016),Allied ,2016,Action|Drama|Romance|Thriller|War
165101,Inferno (2016),Inferno ,2016,Mystery|Thriller
165103,Keeping Up with the Joneses (2016),Keeping Up with the Joneses ,2016,Comedy
165105,Ouija: Origin of Evil (2016),Ouija: Origin of Evil ,2016,Horror|Thriller
165141,Trolls (2016),Trolls ,2016,Adventure|Animation|Children
165347,Jack Reacher: Never Go Back (2016),Jack Reacher: Never Go Back ,2016,Action|Crime|Drama|Mystery|Thriller
165549,Manchester by the Sea (2016),Manchester by the Sea ,2016,Drama
165551,Lion (2016),Lion ,2016,Drama
165603,The Autopsy of Jane Doe (2016),The Autopsy of Jane Doe ,2016,Horror
165937,Collateral Beauty (2016),Collateral Beauty ,2016,Drama
166024,Whiplash (2013),Whiplash ,2013,(no genres listed)
166461,Moana (2016),Moana ,2016,Adventure|Animation|Children|Comedy|Fantasy
166486,Jackie (2016),Jackie ,2016,Drama
166492,Office Christmas Party (2016),Office Christmas Party ,2016,Comedy
166526,The Space Between Us (2016),The Space Between Us ,2016,Adventure|Sci-Fi
166528,Rogue One: A Star Wars Story (2016),Rogue One: A Star Wars Story ,2016,Action|Adventure|Fantasy|Sci-Fi
166534,Split (2017),Split ,2017,Drama|Horror|Thriller
166558,Underworld: Blood Wars (2016),Underworld: Blood Wars ,2016,Action|Horror
166568,Miss Sloane (2016),Miss Sloane ,2016,Thriller
166635,Passengers (2016),Passengers ,2016,Adventure|Drama|Romance|Sci-Fi
166643,Hidden Figures (2016),Hidden Figures ,2016,Drama
166705,Fences (2016),Fences ,2016,Drama
166788,20th Century Women (2016),20th Century Women ,2016,Drama
166918,The Great Wall (2016),The Great Wall ,2016,Action|Adventure|Thriller
166946,The Founder (2016),The Founder ,2016,Drama
167018,Why Him? (2016),Why Him? ,2016,Comedy
167036,Sing (2016),Sing ,2016,Animation|Children|Comedy
167370,Assassin's Creed (2016),Assassin's Creed ,2016,Action|Adventure|Sci-Fi
167380,A Dog's Purpose (2017),A Dog's Purpose ,2017,Comedy|Drama
167544,Patriots Day (2016),Patriots Day ,2016,Drama|Thriller
167570,The OA,The OA,2016,(no genres listed)
167640,A Cure for Wellness (2017),A Cure for Wellness ,2017,Drama|Horror|Mystery|Thriller
167738,xXx: Return of Xander Cage (2017),xXx: Return of Xander Cage ,2017,Action|Adventure|Crime|Thriller
167746,The Lego Batman Movie (2017),The Lego Batman Movie ,2017,Action|Animation|Comedy
167832,The Invisible Guest (2016),The Invisible Guest ,2016,Thriller
168122,Raw (2017),Raw ,2017,Drama
168248,John Wick: Chapter Two (2017),John Wick: Chapter Two ,2017,Action|Crime|Thriller
168250,Get Out (2017),Get Out ,2017,Horror
168252,Logan (2017),Logan ,2017,Action|Sci-Fi
168254,Kong: Skull Island (2017),Kong: Skull Island ,2017,Action|Adventure|Fantasy
168266,T2: Trainspotting (2017),T2: Trainspotting ,2017,Crime|Drama
168326,The Big Sick (2017),The Big Sick ,2017,Comedy|Romance
168330,I Don't Feel at Home in This World Anymore (2017),I Don't Feel at Home in This World Anymore ,2017,Crime|Drama
168344,King Arthur: Legend of the Sword (2017),King Arthur: Legend of the Sword ,2017,Action|Adventure|Drama|Fantasy
168366,Beauty and the Beast (2017),Beauty and the Beast ,2017,Fantasy|Romance
168418,The Boss Baby (2017),The Boss Baby ,2017,Animation|Children|Comedy
168492,Call Me by Your Name (2017),Call Me by Your Name ,2017,Drama|Romance
168498,Resident Evil: The Final Chapter (2017),Resident Evil: The Final Chapter ,2017,Action|Horror|Sci-Fi
168610,A Ghost Story (2017),A Ghost Story ,2017,Drama
168612,Ghost in the Shell (2017),Ghost in the Shell ,2017,Action|Drama|Sci-Fi
168712,Fifty Shades Darker (2017),Fifty Shades Darker ,2017,Drama|Romance
169864,Life (2017),Life ,2017,Horror|Sci-Fi|Thriller
169900,The Lost City of Z (2017),The Lost City of Z ,2017,Action|Adventure|Drama
169906,The Night Of (2016),The Night Of ,2016,Crime|Drama
169982,Power Rangers (2017),Power Rangers ,2017,Action|Adventure|Sci-Fi
169984,Alien: Covenant (2017),Alien: Covenant ,2017,Action|Horror|Sci-Fi|Thriller
169992,Free Fire (2017),Free Fire ,2017,Action|Crime|Drama
170355,Mulholland Dr. (1999),Mulholland Dr. ,1999,Drama|Mystery|Romance
170357,Dave Chappelle: The Age of Spin (2017),Dave Chappelle: The Age of Spin ,2017,Comedy
170403,Going in Style (2017),Going in Style ,2017,Comedy
170629,The Discovery (2017),The Discovery ,2017,Drama|Romance|Sci-Fi
170697,Gifted (2017),Gifted ,2017,Drama
170705,Band of Brothers (2001),Band of Brothers ,2001,Action|Drama|War
170729,Louis C.K. 2017 (2017),Louis C.K. 2017 ,2017,Comedy
170777,There Once Was a Dog (1982),There Once Was a Dog ,1982,Animation|Children|Comedy
170813,Baywatch (2017),Baywatch ,2017,Action|Comedy
170827,The Mummy (2017),The Mummy ,2017,Action|Adventure|Fantasy|Horror|Thriller
170875,The Fate of the Furious (2017),The Fate of the Furious ,2017,Action|Crime|Drama|Thriller
170945,It Comes at Night (2017),It Comes at Night ,2017,Horror|Mystery|Thriller
170957,Cars 3 (2017),Cars 3 ,2017,Adventure|Animation|Comedy
171011,Planet Earth II (2016),Planet Earth II ,2016,Documentary
171759,The Beguiled (2017),The Beguiled ,2017,Drama|Thriller|Western
171763,Baby Driver (2017),Baby Driver ,2017,Action|Crime|Thriller
171765,Okja (2017),Okja ,2017,Action|Adventure|Drama|Sci-Fi
172547,Despicable Me 3 (2017),Despicable Me 3 ,2017,Adventure|Animation|Children|Comedy
172591,The Godfather Trilogy: 1972-1990 (1992),The Godfather Trilogy: 1972-1990 ,1992,(no genres listed)
173145,War for the Planet of the Apes (2017),War for the Planet of the Apes ,2017,Action|Adventure|Drama|Sci-Fi
173197,The Square (2017),The Square ,2017,Drama
173209,War Machine (2017),War Machine ,2017,Comedy|Drama|War
173291,Valerian and the City of a Thousand Planets (2017),Valerian and the City of a Thousand Planets ,2017,Action|Adventure|Sci-Fi
173369,You Were Never Really Here (2017),You Were Never Really Here ,2017,Drama
173925,Seven Sisters (2017),Seven Sisters ,2017,Sci-Fi|Thriller
173941,Atomic Blonde (2017),Atomic Blonde ,2017,Thriller
174053,Black Mirror: White Christmas (2014),Black Mirror: White Christmas ,2014,Drama|Horror|Mystery|Sci-Fi|Thriller
174055,Dunkirk (2017),Dunkirk ,2017,Action|Drama|Thriller|War
174585,Transformers: The Last Knight (2017),Transformers: The Last Knight ,2017,Action|Adventure|Sci-Fi|Thriller
174727,Good Time (2017),Good Time ,2017,Crime|Drama
174909,Logan Lucky (2017),Logan Lucky ,2017,Comedy
175197,The Dark Tower (2017),The Dark Tower ,2017,Fantasy|Horror|Sci-Fi|Western
175199,Annabelle: Creation (2017),Annabelle: Creation ,2017,Horror
175303,It (2017),It ,2017,Horror
175485,Death Note (2017),Death Note ,2017,Horror|Thriller
175569,Wind River (2017),Wind River ,2017,Action|Crime|Mystery|Thriller
175585,Shot Caller (2017),Shot Caller ,2017,Action|Crime|Drama|Thriller
175661,The Hitman's Bodyguard (2017),The Hitman's Bodyguard ,2017,Action|Comedy
176101,Kingsman: The Golden Circle (2017),Kingsman: The Golden Circle ,2017,Action|Adventure|Comedy
176371,Blade Runner 2049 (2017),Blade Runner 2049 ,2017,Sci-Fi
176419,Mother! (2017),Mother! ,2017,Drama|Horror|Mystery|Thriller
176423,Icarus (2017),Icarus ,2017,Documentary
176751,American Made (2017),American Made ,2017,Crime|Thriller
176929,Happy Death Day (2017),Happy Death Day ,2017,Horror|Mystery|Thriller
176933,The Foreigner (2017),The Foreigner ,2017,Action|Thriller
176935,Geostorm (2017),Geostorm ,2017,Action
177237,Battle of the Sexes (2017),Battle of the Sexes ,2017,Comedy
177593,Three Billboards Outside Ebbing Missouri (2017),Three Billboards Outside Ebbing Missouri ,2017,Crime|Drama
177615,Lady Bird (2017),Lady Bird ,2017,Comedy
177651,The Florida Project (2017),The Florida Project ,2017,Drama
177689,The Killing of a Sacred Deer (2017),The Killing of a Sacred Deer ,2017,Drama|Horror|Mystery|Thriller
177763,Murder on the Orient Express (2017),Murder on the Orient Express ,2017,Crime|Drama|Mystery
177765,Coco (2017),Coco ,2017,Adventure|Animation|Children
178061,I Tonya (2017),I Tonya ,2017,Drama
178521,The Babysitter (2017),The Babysitter ,2017,Horror
178667,Gerald's Game (2017),Gerald's Game ,2017,Horror|Thriller
178827,Paddington 2 (2017),Paddington 2 ,2017,Adventure|Animation|Children|Comedy
179119,The Death of Stalin (2017),The Death of Stalin ,2017,Comedy
179133,Loving Vincent (2017),Loving Vincent ,2017,Animation|Crime|Drama
179135,Blue Planet II (2017),Blue Planet II ,2017,Documentary
179401,Jumanji: Welcome to the Jungle (2017),Jumanji: Welcome to the Jungle ,2017,Action|Adventure|Children
179817,Darkest Hour (2017),Darkest Hour ,2017,Drama|War
179819,Star Wars: The Last Jedi (2017),Star Wars: The Last Jedi ,2017,Action|Adventure|Fantasy|Sci-Fi
179881,Downsizing (2017),Downsizing ,2017,Comedy|Drama|Sci-Fi
180031,The Shape of Water (2017),The Shape of Water ,2017,Adventure|Drama|Fantasy
180045,Molly's Game (2017),Molly's Game ,2017,Drama
180095,Wonder (2017),Wonder ,2017,Drama
180297,The Disaster Artist (2017),The Disaster Artist ,2017,Comedy|Drama
180497,The Post (2017),The Post ,2017,Drama|Thriller
180985,The Greatest Showman (2017),The Greatest Showman ,2017,Drama
181315,Phantom Thread (2017),Phantom Thread ,2017,Drama|Romance
182715,Annihilation (2018),Annihilation ,2018,Adventure|Mystery|Sci-Fi|Thriller
182823,Bright (2017),Bright ,2017,Action|Crime|Fantasy
183011,The Commuter (2018),The Commuter ,2018,Crime|Drama|Mystery|Thriller
183421,Red Sparrow (2018),Red Sparrow ,2018,Thriller
183611,Game Night (2018),Game Night ,2018,Action|Comedy|Crime|Horror
183635,Maze Runner: The Death Cure (2018),Maze Runner: The Death Cure ,2018,Action|Mystery|Sci-Fi|Thriller
183869,Hereditary (2018),Hereditary ,2018,(no genres listed)
183897,Isle of Dogs (2018),Isle of Dogs ,2018,Animation|Comedy
184253,The Cloverfield Paradox (2018),The Cloverfield Paradox ,2018,Horror|Mystery|Sci-Fi|Thriller
184471,Tomb Raider (2018),Tomb Raider ,2018,Action|Adventure|Fantasy
184997,Love Simon (2018),Love Simon ,2018,Comedy|Drama
185029,A Quiet Place (2018),A Quiet Place ,2018,Drama|Horror|Thriller
185135,Sherlock - A Study in Pink (2010),Sherlock - A Study in Pink ,2010,Crime
185585,Pacific Rim: Uprising (2018),Pacific Rim: Uprising ,2018,Action|Fantasy|Sci-Fi
186587,Rampage (2018),Rampage ,2018,Action|Adventure|Sci-Fi
187031,Jurassic World: Fallen Kingdom (2018),Jurassic World: Fallen Kingdom ,2018,Action|Adventure|Drama|Sci-Fi|Thriller
187541,Incredibles 2 (2018),Incredibles 2 ,2018,Action|Adventure|Animation|Children
187593,Deadpool 2 (2018),Deadpool 2 ,2018,Action|Comedy|Sci-Fi
187595,Solo: A Star Wars Story (2018),Solo: A Star Wars Story ,2018,Action|Adventure|Children|Sci-Fi
188301,Ant-Man and the Wasp (2018),Ant-Man and the Wasp ,2018,Action|Adventure|Comedy|Fantasy|Sci-Fi
189203,Upgrade (2018),Upgrade ,2018,Action|Comedy|Horror|Sci-Fi|Thriller
189333,Mission: Impossible - Fallout (2018),Mission: Impossible - Fallout ,2018,Action|Adventure|Thriller
189363,Ocean's 8 (2018),Ocean's 8 ,2018,Action|Comedy|Crime|Thriller
4438,Fist of Fury (Chinese Connection the) (Jing wu men) (1972),Fist of Fury ,1972,Action|Drama|Romance|Thriller
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Christiane F. ,1981,Drama
4440,Big Boss the (Fists of Fury) (Tang shan da xiong) (1971),Big Boss the ,1971,Action|Thriller
4444,Way of the Dragon the (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972),Way of the Dragon the ,1972,Action|Crime
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Lady in White ,1988,Horror|Mystery|Thriller
4529,Bagdad Cafe (Out of Rosenheim) (1987),Bagdad Cafe ,1987,Comedy|Drama
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Return to Snowy River ,1988,Adventure|Drama|Western
4546,Vanishing the (Spoorloos) (1988),Vanishing the ,1988,Drama|Thriller
4552,Tetsuo the Ironman (Tetsuo) (1988),Tetsuo the Ironman ,1988,Action|Horror|Sci-Fi|Thriller
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Gross Anatomy ,1989,Comedy|Drama
4612,Jesus of Montreal (Jésus de Montréal) (1989),Jesus of Montreal ,1989,Drama
4644,Bread and Tulips (Pane e tulipani) (2000),Bread and Tulips ,2000,Comedy|Drama|Romance
4741,Together (Tillsammans) (2000),Together ,2000,Comedy|Drama|Romance
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Moscow Does Not Believe in Tears ,1979,Drama|Romance
4806,Shop on Main Street the (Obchod na korze) (1965),Shop on Main Street the ,1965,Drama
4840,Last Metro the (Dernier métro le) (1980),Last Metro the ,1980,Drama|Romance
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Iron Monkey ,1993,Action|Comedy
4847,Fat Girl (À ma soeur!) (2001),Fat Girl ,2001,Drama
4850,Spriggan (Supurigan) (1998),Spriggan ,1998,Action|Animation|Sci-Fi
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Thirteen Ghosts ,2001,Horror|Thriller
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Harry Potter and the Sorcerer's Stone ,2001,Adventure|Children|Fantasy
4902,Devil's Backbone the (Espinazo del diablo el) (2001),Devil's Backbone the ,2001,Drama|Fantasy|Horror|Thriller|War
4914,Breathless (À bout de souffle) (1960),Breathless ,1960,Crime|Drama|Romance
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),That Obscure Object of Desire ,1977,Drama
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Ocean's Eleven ,1960,Comedy|Crime
4973,Amelie (Fabuleux destin d'Amélie Poulain le) (2001),Amelie ,2001,Comedy|Romance
4977,Kandahar (Safar e Ghandehar) (2001),Kandahar ,2001,Drama
4996,Little Otik (Otesánek) (2000),Little Otik ,2000,Comedy|Drama|Fantasy
5026,Brotherhood of the Wolf (Pacte des loups le) (2001),Brotherhood of the Wolf ,2001,Action|Mystery|Thriller
5051,Italian for Beginners (Italiensk for begyndere) (2000),Italian for Beginners ,2000,Comedy|Drama|Romance
5056,Enigma of Kaspar Hauser the (a.k.a. Mystery of Kaspar Hauser the) (Jeder für sich und Gott Gegen Alle) (1974),Enigma of Kaspar Hauser the ,1974,Crime|Drama
5060,M*A*S*H (a.k.a. MASH) (1970),M*A*S*H ,1970,Comedy|Drama|War
5069,Escaflowne: The Movie (Escaflowne) (2000),Escaflowne: The Movie ,2000,Action|Adventure|Animation|Drama|Fantasy
5073,Son's Room the (Stanza del figlio la) (2001),Son's Room the ,2001,Drama
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Vampire Hunter D: Bloodlust ,2000,Animation|Fantasy|Horror|Sci-Fi
5147,Wild Strawberries (Smultronstället) (1957),Wild Strawberries ,1957,Drama
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),Zombie ,1979,Horror
5225,And Your Mother Too (Y tu mamá también) (2001),And Your Mother Too ,2001,Drama|Romance
5269,Piano Teacher the (La pianiste) (2001),Piano Teacher the ,2001,Drama
5291,Rashomon (Rashômon) (1950),Rashomon ,1950,Crime|Drama|Mystery
5304,Rome open City (a.k.a. Open City) (Roma città aperta) (1945),Rome open City ,1945,Drama|War
5319,Nine Queens (Nueve reinas) (2000),Nine Queens ,2000,Crime|Thriller
5373,Cranes Are Flying the (Letyat zhuravli) (1957),Cranes Are Flying the ,1957,Drama|Romance|War
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Thirteen Conversations About One Thing ,2001,Drama
5417,Fast Runner the (Atanarjuat) (2001),Fast Runner the ,2001,Drama|Fantasy
5433,Silver Bullet (Stephen King's Silver Bullet) (1985),Silver Bullet ,1985,Adventure|Drama|Horror|Mystery|Thriller
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Men in Black II ,2002,Action|Comedy|Sci-Fi
5476,Halloween: Resurrection (Halloween 8) (2002),Halloween: Resurrection ,2002,Horror|Thriller
5477,Sex and Lucia (Lucía y el sexo) (2001),Sex and Lucia ,2001,Drama|Romance
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Nosferatu the Vampyre ,1979,Horror
5515,Songs From the Second Floor (Sånger från andra våningen) (2000),Songs From the Second Floor ,2000,Drama
5516,Read My Lips (Sur mes lèvres) (2001),Read My Lips ,2001,Crime|Drama|Thriller
5525,Mostly Martha (Bella Martha) (2001),Mostly Martha ,2001,Comedy|Drama|Romance
5526,Isle the (Seom) (2000),Isle the ,2000,Drama
5530,Simone (S1m0ne) (2002),Simone ,2002,Comedy|Drama|Fantasy|Sci-Fi
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),FearDotCom ,2002,Crime|Horror|Thriller
5570,Thesis (Tesis) (1996),Thesis ,1996,Drama|Horror|Thriller
5607,Son of the Bride (Hijo de la novia el) (2001),Son of the Bride ,2001,Comedy|Drama
5608,Das Experiment (Experiment the) (2001),Das Experiment ,2001,Drama|Thriller
