movieId,imdbId,tmdbId
81817,1321865,43434
84392,1189340,50348
89085,1226753,48289
90528,1440345,53487
90531,1723811,76025
92008,1506999,70435
92920,1703148,70954
94953,1655460,50647
95761,1726669,73567
97860,1764234,64689
98056,1602620,86837
99957,1235522,98357
100244,1869716,87499
102684,1602613,77987
103372,2404463,136795
103984,2358891,179144
104078,469021,177699
105755,2193215,109091
110586,2234003,157832
115170,1872194,205587
122906,1825683,284054
122926,2250912,202249
127108,2381111,167073
127130,2872462,309245
128606,3544082,311291
128620,4226388,320007
136449,1260502,14092
137337,2870648,331781
143367,490215,68730
149334,4550098,340666
152970,4698684,371645
155064,1974419,301365
158972,4048272,374475
159193,4513674,339397
161966,3716530,337674
162414,4975722,376867
163134,5311514,372058
165549,4034228,334541
166643,4846340,381284
169984,2316204,126889
169992,4158096,334521
170355,1619856,185789
173369,5742374,398181
176419,5109784,381283
177651,5649144,394117
177689,5715874,399057
179119,4686844,402897
179133,3262342,339877
179135,6769208,463612
180031,5580390,399055
180297,3521126,371638
181315,5776858,400617
183897,5104604,399174
185029,6644200,447332
189333,4912910,353081
1482,118064,11844
1827,124295,1774
2282,126604,11855
476,110137,59930
1904,122529,37410
2725,162830,33430
3962,93091,28605
4029,120202,21991
1900,118849,21334
4642,248845,13403
6345,88915,1816
27368,250223,2899
38499,318997,24019
48872,475169,6077
8974,345950,11836
26133,59026,13187
36525,425123,9007
69951,1054606,8054
72294,1067106,17979
88356,472181,41513
101025,1351685,81005
101112,1623205,68728
101137,2101341,102362
101283,790628,124459
101997,795461,4258
103755,1860353,77950
104245,1691917,151960
105731,1939659,133805
109191,1837709,137321
109850,2369135,136797
110655,2357291,172385
110771,2203939,193610
111659,1587310,102651
112788,1956620,225886
113348,1291150,98566
130073,1661199,150689
133798,2967224,268920
134528,1243974,222936
2622,140379,10210
150548,3845232,370646
37384,348333,7553
44840,437863,9957
54736,431197,4349
62374,758774,12113
2801,119843,39780
4189,59245,2428
6031,52918,34148
92509,1606389,72570
13,112453,21032
120474,3473654,256835
57,113321,9089
118,116606,10324
354,109450,29973
386,111048,29444
429,109361,26391
449,106880,20239
506,107756,9300
697,116289,12656
716,73778,52633
905,25316,3078
921,84370,31044
932,50105,8356
952,48960,2897
1054,116404,49471
1076,55018,16372
1192,100332,31225
1323,85159,27214
1340,26138,229
1353,117057,25189
1611,102494,468
1840,124718,9469
1841,119196,12488
1936,35093,27367
1948,57590,5769
2033,88814,10957
2097,86336,24808
2110,83798,9442
2120,107665,10657
2162,100240,34636
2164,94077,28070
2165,119517,77469
2180,61107,5780
2190,123324,46702
2255,84938,47947
2327,100740,20701
2362,45826,24018
2366,24216,244
2367,74751,10730
2382,95882,11825
2416,90685,15596
2446,120710,28902
2488,54167,11167
2491,145893,16172
2500,155776,18892
2514,105128,10906
2519,51744,15856
2523,76636,10670
2531,69768,1705
2532,68408,1688
2537,78856,31638
2553,54443,11773
2568,120757,16379
2570,120613,28029
2633,23245,15849
2647,36931,3103
2649,31951,3077
2651,35899,3076
2652,50280,3079
2654,34398,13666
2656,48696,9077
2659,84156,30168
2689,184510,68426
2727,48254,10056
2738,90886,48259
2748,92534,9710
2772,165710,9781
2780,57449,29056
2781,53363,26857
2784,58333,25319
2842,133412,18621
2917,82089,14412
2932,77405,16642
2936,34240,16305
2946,59260,14831
2956,94008,31650
2975,168501,16162
3011,65088,28145
3036,82484,62204
3040,79540,14035
3066,66473,11165
3095,32551,596
3099,73692,31121
3102,89360,12235
3111,87921,13681
3130,99165,9586
3141,100828,32669
3145,150216,32274
3167,66892,36492
3185,120834,10219
3204,77269,16241
3205,54067,27632
3235,81748,13005
3239,141399,75531
3307,21749,901
3326,181151,10416
3327,218043,14271
3340,47898,36489
3365,49730,3114
3371,74235,42232
3375,42393,25392
3379,53137,35412
3385,90274,19259
3392,98309,11157
3425,100168,41823
3461,57261,9960
3478,93378,16620
3494,65126,17529
3500,104928,54087
3544,102898,26291
3546,56687,10242
3565,198021,10564
3591,85970,13105
3620,119746,98502
3627,55830,16093
3629,15864,962
3634,58576,23518
3678,48347,541
3684,97322,10875
3689,86129,19698
3695,98502,28169
3700,87004,26889
3724,77362,31657
3725,82009,29204
3726,74156,17814
3732,77588,12611
3733,70509,14328
3819,92048,11830
3858,173716,14195
3885,234137,25128
3895,204626,10685
3909,206420,14629
3912,210567,34299
3923,53219,38126
3936,36261,15855
3957,66832,21142
4000,86993,2669
4012,95927,40820
4042,53580,11209
4068,186589,16723
4079,92546,5709
4111,93073,28368
4141,192111,24940
4181,96223,25447
4190,53793,22013
4195,66740,17965
4198,80421,14460
4229,239949,20309
4274,56937,8095
4276,89504,27223
4282,64940,11163
4296,66011,9062
4304,256408,14268
4318,100395,22414
4323,52902,17664
4329,53221,301
4331,78227,4988
4345,254099,26475
4359,48605,10653
4373,258038,10615
4394,58953,26483
4403,53925,23439
4406,56217,11697
4427,63227,18988
4429,49513,10339
4480,94761,9599
4498,94963,10651
4501,95088,5680
4508,95243,10130
4557,96316,28176
4577,97027,10142
4589,85475,21721
4633,98068,27607
4634,98073,37146
4649,243655,2171
4661,98273,12150
4690,87089,2148
4699,218922,2057
4725,261983,10972
4767,47795,26661
4770,221218,2176
4774,246464,2185
4789,71994,27327
4813,44207,16380
4834,80520,13612
4849,206963,25641
4893,80130,45964
4911,76221,11834
4927,76299,72277
4929,84809,23805
4936,80716,3537
4951,100054,10847
4956,81568,42160
4966,50539,31682
4970,20697,228
4971,87747,23111
5034,103129,18317
5054,85271,15050
5062,60955,20620
5094,246894,11535
5177,35015,965
5199,81071,14729
5220,284490,5851
5238,81420,42750
5265,266452,9275
5282,257756,11560
5284,245407,18435
5292,76723,11590
5305,95989,15482
5310,90196,25133
5312,264935,11892
5316,157583,10491
5324,282687,16643
5346,100934,5203
5348,278823,9689
5363,241760,10985
5385,77838,13963
5387,278435,1957
5390,254199,27834
5398,56406,53229
5401,279493,12277
5427,82146,18905
5472,68156,14902
5485,271219,39141
5522,73631,11484
5610,280460,9034
5640,197521,18983
5680,298744,14112
5745,82405,25113
5749,82449,24634
5801,60921,31918
5859,83111,12528
5899,58777,14433
5940,83869,28940
5957,313737,2642
5965,75968,19067
5974,33152,12232
5981,55894,21143
6094,85852,20980
6184,74851,991
6229,67893,27236
6252,264150,11523
6271,70460,1675
6298,328099,13411
6306,327920,14308
6337,285861,15394
6356,50468,22201
6368,281724,51230
6375,304081,30055
6493,318283,17813
6547,322659,32235
6568,342167,33339
6596,306734,9499
6665,79073,33521
6678,99731,20815
6702,325258,13778
6710,246592,17906
6753,327137,13156
6765,328589,10934
6777,55031,821
6798,74256,8446
6815,89346,11338
6856,35575,3087
6881,311648,1550
6885,199626,10944
6946,318155,10715
6959,300556,9562
7056,22286,17687
7060,70239,12545
7065,4972,618
7088,53146,40423
7104,78723,11519
7116,46911,827
7155,337909,8696
7165,335013,52036
7236,72730,4917
7255,335559,13476
7258,314498,13505
7386,49833,6844
7389,60782,3591
7442,289635,237
7449,335121,11058
7453,363282,11025
7478,94089,42015
7614,48445,13936
7815,92117,24798
7817,70948,4923
7836,66580,9459
7925,51808,1059
7983,87003,12762
8094,47849,14554
8121,366532,41277
8147,62794,29146
8363,367085,12657
27822,374102,83
2312,90830,1890
56885,427309,14047
96,113403,40154
144,112585,16388
159,112688,20649
178,107447,15730
182,113851,68274
202,114702,36834
205,114798,52856
211,109340,49805
346,106339,12635
392,108069,18242
414,109067,46094
469,107151,2259
478,110197,31643
498,107611,2625
518,111001,10467
580,110892,37345
1003,116259,11306
1051,117958,27845
1112,117284,37616
1177,101811,26561
1180,102014,54405
1264,82269,4485
1290,94006,15143
1330,90655,24913
1331,75704,49126
1332,92632,32076
1335,82083,37843
1351,115710,31640
1458,120357,61563
1472,118859,18420
1501,116762,118991
1516,115886,9977
1539,120394,15321
1541,118556,2058
1550,120373,17770
1563,119019,47686
1598,118966,9458
1600,120112,38295
1654,119095,29911
1661,119210,10871
1668,119832,12616
1689,120483,9414
1713,119715,6283
1752,120696,11258
1756,118643,9033
1857,119987,29825
1875,118866,55561
1973,101917,11284
1995,91778,11133
1999,99528,11587
2007,119910,38509
2027,120741,9835
2035,62737,16249
2072,96734,11974
2083,104940,10437
2128,120813,16155
2135,61584,16081
2147,90848,13853
2149,93220,37530
2151,97443,11937
2241,85346,21500
2259,86973,14347
2262,90583,18169
2267,102469,30815
2310,119670,9821
2372,97366,14628
2417,91188,13818
2425,120706,16885
2451,93075,6917
2482,149151,1618
2496,124298,11622
2525,80354,33518
2589,143261,114719
2618,118826,13852
2749,91554,31924
2751,93051,24081
2752,93690,20242
2753,92627,39074
2796,95188,14170
2837,126810,40694
2846,97050,47951
2870,61385,17887
2891,162360,24066
2894,194314,171982
2900,95652,29787
2962,119114,1610
3013,99180,18111
3043,104837,40773
3075,59646,11481
3169,87231,26578
3206,86859,22160
3221,83851,10831
3223,90366,33078
3243,104187,10406
3329,94347,19958
3347,86005,14280
3394,92666,918
3395,93596,61178
3401,88760,19736
3412,95800,2383
3431,82250,14373
3432,89003,24873
3459,91142,33516
3466,107091,12187
3502,107630,41659
3505,93640,10083
3529,82934,11027
3547,93776,27857
3577,96324,5241
3600,54692,18228
3604,56048,39391
3655,70130,10102
3668,63518,6003
3705,99141,1727
3716,93011,35463
3758,97100,28774
3765,99797,14864
3766,87727,15379
3801,52561,93
3810,105813,19380
3811,80310,13783
3830,206226,27723
3873,59017,11694
4020,219699,2046
4021,247196,5001
4030,219653,10577
4086,92654,11028
4089,92690,19324
4122,93277,40962
4126,93407,13703
4131,93477,32058
4143,242998,10984
4183,100842,38545
4188,44685,16618
4200,101764,9594
4218,91860,21309
4266,245120,12484
4285,101912,3784
4290,101902,25221
4316,77716,50541
4322,95082,13554
4332,94082,12623
4352,98300,38043
4354,105699,17494
4355,92272,17465
4409,105378,19200
4415,82163,20075
4425,93227,32595
4452,227005,15745
4473,94712,14911
4485,94846,34604
4496,94933,9748
4500,92929,27362
4518,95488,11347
4529,95801,3543
4570,96926,45225
4572,96933,4105
4603,97500,17819
4605,97531,14776
4610,97613,32059
4612,97635,4486
4670,94035,25155
4672,98436,24077
4680,98577,7091
4688,101465,41784
4692,87428,11308
4758,218619,14033
4808,108473,1644
4812,91993,13766
4945,74483,10649
4950,85862,14854
4981,90852,11938
5011,245046,12660
5021,74937,6037
5023,105789,61418
5033,100530,10170
5036,77289,26686
5081,188453,2084
5139,74174,23479
5213,81268,38147
5226,85154,18172
5246,81529,12705
5279,102103,17990
5334,99204,10164
5353,68326,55106
5357,110157,24767
5361,103247,12227
5367,91578,11240
5382,77523,15417
5383,52905,11791
5428,87042,14774
5453,107443,27224
5521,93780,10081
5548,90966,9941
5553,94025,10859
5555,83336,10725
5568,87507,16806
5589,107212,33506
5601,39111,19049
5689,101453,12647
5694,86361,10805
5705,81777,15668
5712,82085,11644
5731,82334,24740
5752,82477,21764
5780,82926,14269
5797,87075,11905
5843,103112,10750
5915,83284,17360
5927,83642,16363
5961,99160,9491
5962,106453,2149
6027,101748,14667
6039,88414,5968
6153,84945,23943
6178,59573,33364
6308,91396,9930
6315,92214,29355
6319,102465,20978
6424,102603,11890
278,113808,17402
279,113896,38722
304,114296,161495
650,117071,18989
700,112368,25969
1442,119937,26306
2681,141105,13533
4155,230838,1921
4788,79579,21028
5888,118767,20992
6669,44741,3782
7773,288439,16876
32460,119472,158
36363,91341,20874
52604,488120,6145
74727,68519,20871
79796,1020558,23759
84844,238883,20993
85412,1740707,46146
87079,1529572,44945
90057,1675192,64720
92694,1439572,51999
95873,1839492,103332
97866,1966604,84287
100083,1333125,87818
101962,2140203,110420
102666,70233,20803
103539,1714206,157386
104283,2013293,149870
105593,1450321,85889
107771,1714915,152603
109243,2382396,157847
110501,2265171,180299
114060,1600196,154400
115122,3416742,246741
116799,1791528,171274
117176,2980516,266856
117867,2614684,252178
127052,59550,20875
130576,2649554,245703
139415,3715320,282984
139642,1798684,307081
141749,810819,306819
142448,2719848,253412
148881,4171032,303867
151455,1083452,319888
156371,2937696,295699
156605,5247022,370755
164175,3416532,258230
168266,2763304,180863
168344,1972591,274857
168492,5726616,398818
169864,5442430,395992
170777,216434,72215
174727,4846232,429200
174909,5439796,399170
178667,3748172,343674
4077,216800,47943
4240,189192,56715
4256,240402,32590
4313,206917,29572
4337,60934,5923
1238,85859,11235
7073,58586,1594
7087,87892,15927
8033,60522,3001
8183,85478,38291
336,114888,95963
2629,166252,31342
1475,116743,28005
1686,119994,9407
1783,120782,30949
1855,120725,31220
1931,26752,12311
1935,33729,43266
2171,119778,41469
2280,118863,26618
2612,37913,3309
2988,81150,38772
3078,165859,27141
3251,88683,24735
3426,102175,1713
3451,61735,1879
3549,48140,4825
3606,41716,31516
3729,67741,482
7154,304415,11820
2882,120716,2290
5582,103924,14361
5584,99512,18943
5585,101821,32685
3112,90556,34760
6448,59183,10243
6808,65207,11046
6893,64505,10536
7980,75784,5902
26172,62138,26039
85354,411272,15362
2051,76137,14140
4872,256103,11845
5890,279064,6007
6666,68361,4593
6789,115561,12531
6985,19254,780
7008,70849,1643
7042,90563,11986
7487,99762,17993
27416,269389,10978
809,116320,18550
1788,119656,320011
8119,90888,15392
8045,93137,10652
3554,199725,14736
4061,102388,17474
488,107468,1413
2181,58329,506
2283,100594,24016
2573,120274,65749
2925,65571,8416
3470,71411,9764
3621,82933,21484
5475,65234,2721
6021,75675,11222
6460,57427,3009
6461,54428,6643
6684,67445,6619
7010,101316,10995
7043,56663,1626
7069,67372,11316
7505,108906,22137
7941,48641,11700
7944,58404,14703
8014,374546,113
8254,106307,11044
25940,40525,3766
25963,42804,800
26318,71487,5558
27033,127392,22140
32892,56111,31442
38159,95467,31056
51418,443456,1253
61697,1034331,13389
77866,955308,20662
81819,1164999,45958
4866,272020,2100
121,106473,32119
848,117718,47907
4705,77288,4484
1869,120610,18316
26603,93777,8852
103027,2094064,91739
129428,2555736,268238
133802,3205376,223485
4961,282856,50562
1446,116790,784
2306,120701,9713
2458,90660,2620
2624,165078,17962
3538,166175,10557
583,109382,25403
1695,123385,39177
2593,110570,22826
3613,96259,52770
3808,54749,24167
3855,204709,46991
6954,338135,11042
4619,97758,15138
7178,71577,11034
1484,116041,49806
2205,33922,24197
2504,137338,15256
8623,93886,11584
33677,436727,23825
390,59170,315
1414,117091,27265
1836,120728,16980
1966,100142,15389
2356,120533,9466
3364,42208,16958
4055,194218,20637
4486,94884,14441
7107,77578,15659
7171,364930,37088
26375,75223,11558
27005,120714,19846
33495,384642,9981
49220,470765,14799
55955,486583,5375
96110,1790886,77953
170697,4481414,400928
1495,120389,6499
1739,118539,32302
1867,120856,38618
4095,92804,12506
26485,86216,232
4939,80736,8738
7307,89153,12775
1873,119683,4415
4636,98141,8867
6991,87365,11002
7000,102070,9292
51939,453556,1273
52283,444682,1683
46062,475293,10947
61123,810900,13649
62912,962726,11887
90524,1600195,59965
135141,3410834,262504
26462,85210,13633
465,107096,31642
1398,116621,26949
1437,106535,14832
2563,118892,8583
6713,291350,33320
104337,1327773,132363
127198,3850214,308639
131656,2872750,263109
135436,2709768,328111
152063,2404233,205584
155820,4139124,342521
159415,4034354,347031
166486,1619029,376866
167370,2094766,121856
167746,4116284,324849
170875,4630562,337339
173145,3450958,281338
176101,4649466,343668
187593,5463162,383498
189363,5164214,402900
3559,44837,28971
8614,93693,10780
2861,126916,10390
4424,65777,4789
3035,48380,37853
3061,34862,13485
3475,43924,25673
3501,89643,34322
3998,228750,11983
4474,94715,15592
4676,98519,22102
4677,98536,6951
4709,64782,20391
5415,279778,9583
5943,252076,7303
5970,102492,4032
6810,102945,7442
6944,101862,11846
7698,78966,988
7701,100050,9356
8880,89560,11177
39234,395972,9701
46865,430304,9072
31694,361411,57825
62113,455538,13092
718,108500,11687
358,113305,16295
2548,144814,7341
893,117093,20318
1529,119809,1811
1546,117561,16375
1934,30993,34106
2606,138510,6552
2646,37793,30793
2765,122515,12229
3563,132910,9456
3832,57603,28043
3854,130444,2211
4433,49966,69605
4532,95990,24929
4533,89907,10925
4852,166110,11380
4989,278488,8386
5121,75276,11698
7126,74749,32040
7562,118996,10347
8906,78935,8689
25777,22158,13911
25805,24844,43904
26242,67023,839
27020,123865,14533
27022,124901,9812
27434,273517,11056
33171,370986,11171
33896,420251,33908
34523,406650,13919
39427,371257,8066
42191,91455,13925
42725,456554,9900
44828,439815,9035
47465,410764,11559
47952,475944,9954
48678,426459,10070
48744,367027,1378
53435,498353,1691
53468,457572,10288
54785,373883,2082
55553,779982,3603
57502,385586,25078
59026,875113,8827
60941,805570,10185
61160,1185834,12180
61246,1104733,12621
65135,94754,51247
65813,1139668,13788
66335,1265998,14711
66427,489235,1961
69606,821640,12556
72167,1300851,22821
72737,780521,10198
74868,1235124,23488
85401,1512235,45132
85796,1640459,49010
86548,1067583,55787
88267,1449283,51162
88954,1268799,55465
92309,1594562,58428
92422,1596365,65086
92938,1071875,71676
93270,1636826,57214
96917,1582507,82505
97172,1142977,62214
98083,1753968,65851
98361,1531901,102780
99296,1999995,97051
106062,3063516,208134
110445,1219817,38626
112334,3268458,250658
118082,1567437,244458
118880,2326554,252171
118997,2180411,224141
126090,73099,36129
130450,3332064,266647
136016,1979388,105864
140956,1677720,333339
141544,3672742,310135
142420,462335,254302
158813,2567026,241259
163809,3718778,409696
166461,3521164,277834
167380,1753383,381289
168366,2771200,321612
168418,3874544,295693
179401,2283362,353486
120635,2446042,260346
424,109305,19819
747,117768,16299
1863,120742,9771
1866,120609,9448
4613,97637,10345
4662,98282,11185
5538,88885,11243
6314,108442,12661
6536,165982,14411
7017,105104,10538
8968,367479,10589
438,109493,19176
1399,116999,9819
2095,75200,15943
2430,41650,39314
3915,210075,19348
4231,244970,12658
4372,250224,10691
4745,184791,11065
6811,110759,14425
7026,94072,14671
7036,90142,11824
8596,78163,6081
63853,455824,6972
171,113464,17447
3985,74452,11372
760,108211,11101
2670,52151,18784
1413,118163,18451
2448,120458,9423
2756,94293,23599
3767,89604,12764
3768,94792,27352
3837,95863,15158
3840,95925,26515
3961,89200,18498
4353,86508,9967
4654,98206,10135
5638,58379,1682
6478,68853,33638
7308,89421,9838
7310,91828,2099
4462,94593,38965
56949,988595,6557
55,113158,97406
1068,39286,28120
25788,23427,877
26680,99329,9768
68522,393597,10946
824,110246,12632
114,113774,71754
1667,119592,9770
1727,119314,547
5264,250305,15028
93272,1482459,73723
140711,3316948,261392
142997,2510894,159824
187541,3606756,260513
5628,281364,2110
7132,26778,37719
8199,46478,14696
31485,60862,22383
74948,1289406,25941
108188,1205537,137094
119141,2788710,228967
6300,236027,10180
7377,301976,13573
27376,251447,3577
47518,384793,9788
54787,804461,11835
55094,478134,6973
55116,455782,5353
60293,1082886,13990
2462,110978,16780
4591,97289,11828
6166,106701,12139
6755,281686,9707
27563,304262,16184
42418,402399,11400
58191,854678,13362
60333,1093824,12172
62439,1046163,13596
69458,1032821,8940
70334,1114677,18126
8969,317198,9801
26340,72901,9385
26347,73179,43430
26999,120131,9732
27193,183869,2332
27253,208185,15653
27619,318403,11430
36289,133385,9564
107412,60584,20878
6483,339034,31246
528,111094,35233
1624,120323,66588
2392,141109,9745
3299,162983,10385
3719,182295,51333
4783,264578,32567
5007,58672,5052
5096,109190,11212
5646,98575,37606
6183,53172,4952
141408,1727776,273477
2179,65112,2370
2184,48750,11219
2204,35279,31997
40581,433400,10033
51931,490204,2355
55245,452625,10030
55267,480242,7211
58078,485851,13641
59306,926129,8617
92439,1645080,64678
94266,1195478,72207
102993,1727388,147773
103801,2265398,172533
1415,118100,49935
44004,427229,6877
62265,809504,13401
1602,119509,37244
3974,192255,24100
4154,265632,19405
1337,37549,30346
5524,300532,9266
5993,290210,13560
39414,338427,2610
50160,482546,13967
60943,978759,10183
62344,1084950,14976
65130,959337,4148
66200,1103275,10362
68269,962736,18320
68963,808244,16899
71619,1035736,11156
38798,388125,11931
929,32484,25670
961,27893,23114
1998,76009,11586
2974,200469,10496
3861,191397,10393
5102,107985,21845
5389,166813,9023
6722,105839,10618
7169,360139,14844
7316,361467,11132
8808,368933,11130
8869,361620,13969
9010,364517,8424
30898,365885,11354
31433,372532,6961
41573,356680,9043
42007,398375,2800
43930,397078,10025
47122,455967,9293
50685,473308,10758
50954,482527,37725
54276,481141,3638
59421,1033643,9029
62718,963743,12689
65585,901476,10521
66203,1001508,10184
67788,1093908,20048
69712,1078588,10024
70183,1142988,20943
70293,1135503,24803
71325,899106,25643
74154,1185416,13477
74688,989757,22971
75805,1038919,27573
77414,1294226,35690
80241,1322312,38073
80860,1055292,38408
85367,1564367,50546
86817,491152,49022
88179,1563738,51828
90576,770703,63492
94325,1327194,77877
96565,1920849,84174
97328,1872818,84306
100527,1702439,112949
101415,1763303,84199
114762,2140619,286554
115147,1972779,239571
115667,1638002,200727
132424,2726560,228205
132660,3064298,332340
633,112844,47449
3270,104040,16562
4219,89208,16263
26502,87056,13189
74508,844330,13949
214,110882,19155
335,114788,36141
389,109454,41580
570,107349,41653
1571,115856,11956
1683,120520,45609
1733,118566,26941
2295,120823,28134
4862,102555,9585
2069,90203,47908
2499,119207,82865
2630,149723,44297
2873,125879,42848
52319,76584,22311
62644,1063669,7735
2330,116481,18603
26131,58946,17295
84312,329200,12536
6776,282674,19666
245,109906,72031
340,111667,19855
536,111194,43535
140928,2446980,274479
156609,4438848,325133
157200,2241351,303858
320,108260,87078
375,111054,49803
1502,116783,21626
1629,119632,20457
1770,120594,2923
2440,127722,36136
2885,160338,60994
3143,63056,31681
3514,172632,125709
3756,200669,29946
3982,197096,77434
4585,97235,14550
4733,256524,2779
6186,279111,16072
6887,316465,13920
7616,86984,11507
7844,106936,17653
8268,107843,10498
8578,339840,8991
8918,349416,16358
8939,364343,11099
27604,312843,12720
33649,384504,19316
39052,472566,15493
835,116353,18555
1809,119250,5910
3310,12349,10098
3581,188674,11129
3675,47673,13368
3673,92638,21299
3884,198386,19150
4772,229340,22617
6222,236640,16229
45361,429573,10008
75813,1151359,12834
1468,118750,21915
1612,119465,32519
1887,119053,14342
2040,65566,29228
2169,118301,14557
2597,120836,39964
3244,76095,14741
3399,89994,36536
3773,99800,16094
47264,414853,9907
165551,3741834,334543
168326,5462602,416477
808,115493,36344
882,117965,58770
981,118927,52855
709,95776,12233
2048,91149,9994
6006,305711,12090
2461,99994,25018
5691,107254,10285
6266,286788,10735
6332,306841,18736
6707,303816,11547
8643,356470,11247
8967,387575,11249
33830,400497,11451
40962,443295,13499
44225,429591,14191
45074,405469,9904
53460,423294,9408
53466,479500,14043
55250,492956,13680
58154,467200,12184
58975,963794,11152
63393,1055366,13655
65193,1024255,13971
65601,1179891,14435
66783,758746,13207
71304,762073,22536
72165,450405,24418
72696,976238,22949
73042,1231580,23398
73168,806203,25769
74450,817230,32856
75395,1323045,44363
79798,1424797,26280
82152,1152398,38117
82167,758752,43347
88108,1067774,59860
88785,1488555,49520
89002,1517489,56288
89072,1464580,52015
89343,873886,48572
91628,1598822,62838
92264,1598828,54054
93326,1596350,59962
99149,1707386,82695
100487,1559547,109491
101088,1682180,86825
101360,1911644,158011
101577,1517260,72710
103048,2179116,156700
103137,2132285,96936
103606,2205697,111969
103727,1160996,178809
104312,1538403,123553
104863,1486834,212716
105037,1758795,129139
106642,2779318,253941
109187,2333804,157834
109483,1800246,225565
110297,2281587,145220
111375,2463288,187596
112421,1605717,171372
112818,2975578,238636
113829,2756032,242090
114670,3099498,246403
117192,2986512,282848
126548,1666801,272693
128520,884732,252838
134881,903657,271714
140359,1413314,281979
141004,1976009,228066
142222,1172049,303991
143245,1754656,309809
147372,4050552,317182
147376,1672218,315620
147378,1337072,282963
147380,1321969,317190
147382,1061123,335209
147384,827573,282758
150596,4701546,371759
155968,1399664,385965
160567,2823054,316023
164821,4680182,339967
166526,3922818,365942
166705,2671706,393457
167570,4635282,432192
168254,3731562,293167
178521,4225622,419479
182715,2798920,300668
184253,2548396,384521
142422,3530002,296100
148888,1608290,329833
166492,1711525,384682
84273,1781069,54293
155288,2057392,333352
8010,105159,13823
5027,99044,11595
5244,81506,15119
5414,280486,3132
6125,84648,59533
6280,266465,8409
7257,315824,12634
7381,327247,2122
8369,297284,16617
8589,98437,29383
8604,152930,2330
27408,265651,10955
27837,377062,11866
31687,407121,13682
37382,421054,9923
37477,399327,9074
47044,430357,82
664,116269,47502
807,114266,77056
831,114550,28628
841,53459,31417
867,115836,23945
46974,469641,1852
54732,424823,9750
73106,1407050,26123
83369,1023114,49009
85022,480687,48988
99117,1758830,89492
106491,1335975,64686
140715,1398426,277216
161131,2005151,308266
99813,2166834,142061
170705,185906,331214
352,109504,34152
1162,69198,30892
2075,82736,11911
2665,49169,18158
2667,49516,41516
2928,87980,24453
2972,93206,42006
3509,165643,38809
4098,92843,39507
4113,93093,52780
2978,144640,10563
1919,123987,35680
897,35896,27854
1024,38166,15947
2494,174852,20595
2661,45920,19483
2899,31397,42518
2983,59319,15247
3230,71935,21489
3404,46435,16535
3434,109578,34746
3447,28944,36652
3496,95564,118098
63540,1014775,14405
2493,128133,9524
2937,35169,32255
3325,156841,1831
3390,91934,58048
3391,94321,26827
1601,119311,22073
270,110391,43742
430,106505,117553
467,113674,26271
600,110395,15477
779,118523,32872
984,117357,85328
1453,118691,17894
1526,119109,12499
1621,120169,29461
1988,93176,39929
2029,137386,17539
2077,89385,35144
2166,124595,10278
2445,132512,15556
2558,141098,1641
2786,91178,24103
2888,164114,14429
2961,160916,12220
3004,120596,2020
3477,112950,13531
3480,91445,13346
36535,404030,340
49312,448124,313
55555,880502,2014
56389,765120,1989
301,114129,30304
461,109913,18620
571,111709,53185
702,62952,753
993,116635,2033
1043,117924,30500
1650,120481,45019
1728,120521,25994
1860,119448,17139
2131,77711,12761
2252,104412,10699
2419,91024,44326
87298,1531663,45658
134393,3152624,271718
947,28010,13562
1837,120773,27472
2044,82263,40866
2210,28212,12684
2922,61747,4929
1757,112913,11220
6920,65531,11657
8125,18455,631
8656,95468,10754
26171,62136,10227
26713,101258,18311
27523,293715,11178
32898,417,775
51277,78243,11841
51471,454776,15163
55253,808357,4588
69529,1014762,62320
71462,1313104,23128
79553,1386932,37472
84952,1590089,54186
96751,1764183,60599
59392,942903,13001
8911,361696,14024
31700,317132,17880
254,113463,87729
4437,76786,11906
5588,77681,12262
5891,77713,25239
26492,86491,15301
26974,119237,18415
33085,384806,10065
33683,338095,10226
45662,466909,806
50445,455960,8398
50447,783238,13551
51927,455760,14001
57910,780622,13121
59256,800240,13018
68941,844708,18405
70994,1311067,24150
74370,1172994,25983
77427,1467304,37169
78319,1073105,34480
79251,1273235,73861
84189,1242432,43947
98124,2313197,123025
60487,60550,13353
88672,1637706,59968
113275,2980648,228194
132961,2935476,250734
145150,2910904,298382
668,48473,5801
901,50419,13320
935,45537,29376
956,34012,43795
970,46414,22733
2221,19702,543
2847,31762,43832
2920,37674,2457
2927,37558,851
3232,16332,32600
3289,209189,36210
3311,48342,18264
3487,61619,6644
3588,68805,50627
3645,55852,499
3929,32234,911
3965,38988,27033
4194,37800,56137
4334,244316,25538
4405,15064,5991
4420,46754,34689
4470,94675,2
4704,56059,11385
4798,51773,22874
4969,37515,4886
4998,51525,11414
5017,45555,14580
5022,57490,42987
5114,44391,32499
5300,50086,14168
5333,47892,26030
5373,50634,38360
5605,171685,29698
5825,36112,25037
5826,42895,11617
6244,96028,45129
6254,28597,14675
6329,252684,15098
6412,31225,43828
6429,43137,14551
6509,71141,216
6579,55256,430
6611,45274,833
6672,309061,12722
6967,37635,13581
6989,85615,8289
7028,100449,10729
7045,100944,10166
7086,30637,25016
7091,23027,13912
7121,41090,25431
7238,52080,5055
7333,35753,29084
7416,73766,16561
7489,100557,4339
7617,73636,17538
7706,20640,13913
